page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
48,478,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
48,479,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
48,480,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
49,481,anatasia,Indonesia,Couple,Superior Room Twin,Stayed 1 night in December 2023,9.6,Exceptional,Exceptional,"Ok tempat nya, tambahan aja Ada kids playground nya..",31-Dec-23
49,482,Paolina,Indonesia,Couple,Superior Room Queen,Stayed 1 night in March 2023,10,Exceptional,Exceptional,"Kamar lega, nyaman. Posisi pas.",26-Dec-23
49,483,Herwin,Indonesia,Couple,Superior Room Queen,Stayed 1 night in December 2023,10,Exceptional,Nice,Nice hotel near botani square,26-Dec-23
49,484,Taufik,Indonesia,Group,Superior Room Queen,Stayed 1 night in December 2023,7.6,Very good,Hotel Santika Bogor,"Pelayanan ramah, kamar bersih, pokok'y recomended utk bawa kluarga d Hotel Santika. Mau shoppinh tinggal ke Botani Square. Mantaps",20-Dec-23
49,485,Prasetyo,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in December 2023,9.2,Exceptional,Nice Hotel,"Hotel yang Nyaman dekat Kemana mana, Mall dan Attraction, sedikit masukan kalau boleh, sarapan pagi lebih diperhatikan untuk rasa dan ke aneka ragamnya... sehingga bisa menikmati sensasi sarapan paginya, kalau ada kesempatan akan berkunjung kembali.. trims",18-Dec-23
49,486,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
49,487,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
49,488,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
49,489,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
49,490,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
50,491,Aldi,Indonesia,Couple,Deluxe Room Twin,Stayed 1 night in December 2023,10,Exceptional,Nice place to stay,Great to spend time,15-Dec-23
50,492,Dini,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in December 2023,10,Exceptional,Our stay was excellent!,Thank you Hotel Santika for the hospitality. You managed to accommodate our requests during our stay. Best location and best price in Bogor. Thank you again.,4-Dec-23
50,493,Dody,Indonesia,Couple,Superior Room Queen,Stayed 1 night in August 2023,9.6,Exceptional,Business & leisure,"Hotel is linked with botani garden mall. So, it is very convenience to have informal coffee meeting after official discussion at hotel meeting room",18-Nov-23
50,494,muhamad,Indonesia,Couple,Superior Room Twin,Stayed 1 night in August 2023,8.8,Excellent,Ok,So far all ok,17-Nov-23
50,495,Shazzy,Singapore,Couple,Superior Room Twin,Stayed 2 nights in November 2023,10,Exceptional,Awsome,"We came late night check in, Hotel staff willing to wait for our travel from Singapore to Hotel Santika Bogor. The staff was so kind and welcome us. Breakfast was awsome. The room was clean and perfect. Recommended.",16-Nov-23
50,496,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
50,497,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
50,498,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
50,499,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
50,500,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
51,501,Firman,Indonesia,Couple,Superior Room Queen,Stayed 1 night in October 2023,10,Exceptional,Exceptional,"best lokasi, kamar bersih, view bagus",25-Oct-23
51,502,Valerie,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in August 2023,9.6,Exceptional,Helpful staff,The hotel is clean and located in the heart of Bogor. The staff is also very helpful and friendly.,8-Oct-23
51,503,arju,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in June 2023,10,Exceptional,Mantap,"Overall sangat okey, terutama breakfastnya. Sangat direkomendasikan",7-Oct-23
51,504,Andjar,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in September 2023,10,Exceptional,great hotel and mall combo,the mall was a great addition to the hotel. loved the entire staycation. thank you,1-Oct-23
51,505,Aisha,Indonesia,Family with young children,Suite Room,Stayed 1 night in September 2023,6.4,Good,Good,"Pelayanan baik, fasilitas lumayan oke, sarapan cukup variatif, akses langsung ke botani square👍",1-Oct-23
51,506,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
51,507,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
51,508,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
51,509,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
51,510,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
52,511,indra,Indonesia,Couple,Superior Room Queen,Stayed 1 night in June 2023,8.8,Excellent,Recommended for family trip,"Swimming pool were friendly for kids, but not for couples because during stay was so many guests with their family. But if you want to enjoy your swimming time, lets began after 6pm. Because no body want to swim :)",8-Sep-23
52,512,Jared,Malaysia,Business traveler,Superior Room Queen,Stayed 1 night in November 2022,10,Exceptional,Great place to stay,"Very nice place to stay, generally quite clean and staff are friendly. The morning buffet was also nice and has a lot of varieties.",17-Aug-23
52,513,RATIH,Indonesia,Business traveler,Superior Room Twin,Stayed 1 night in July 2023,8.4,Excellent,Nice Hotel with Strategic Location,"Clean room, helpfull staff (he support me in term of no smoking room in no smoking floor & parking area for my car), strategic location (near mall)",31-Jul-23
52,514,allein,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in July 2023,9.2,Exceptional,Exceptional,"Kamar cukup luas untuk ukuran superior, bersih, viewnya juga OK. Staff ramah dan helpful. Lokasi sangat strategis, ada akses lgsg ke Botani Square. Hanya saja kurang area bermain untuk anak-anak.",9-Jul-23
52,515,SAHARIMAN,Malaysia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2023,8.4,Excellent,Excellent,Good,8-Jun-23
52,516,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
52,517,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
52,518,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
52,519,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
52,520,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
53,521,Ahmad,Malaysia,Couple,Superior,Stayed 4 nights in May 2023,10,Exceptional,Golf in Bogor,"Great hotel, great golf courses",5-Jun-23
53,522,Guna,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in June 2023,10,Exceptional,Exceptional,It was good experience,4-Jun-23
53,523,Dewi,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in May 2023,10,Exceptional,Nice,"Nice hotel,clean,helpfull staf",17-May-23
53,524,Buddy,Indonesia,Family with young children,Suite Room,Stayed 1 night in April 2023,10,Exceptional,Nice,Strategis,1-May-23
53,525,christina,Indonesia,Couple,Superior,Stayed 2 nights in January 2023,10,Exceptional,Exceptional,EVERYTHING IS GREAAAT AND AWESOME,22-Apr-23
53,526,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
53,527,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
53,528,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
