page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
99,495,Deki,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in October 2021,7.2,Very good,Lokasi strategis dan protokol kesehatan baik,"Secara keseluruhan akomodasi dan pelayanan sangat baik, hanya saja terjadi kejadian tidak mengenakkan pada saat kendaraan akan keluar hotel karena pengaturan alur masuk kendaraan kurang baik oleh petugas, kendaraan saya tersenggol oleh Bus yang parkir di depan lobby yang mendadak memajukan kendaraannya pada saat sedang dilakukan pengaturan oleh petugas, ditunggu realisasi itikad baik dari hotel santika atas kejadian tersebut","October 25, 2021"
100,496,Rocky,Indonesia,Couple,Superior Room Queen,Stayed 1 night in August 2021,9.6,Exceptional,Exceptional,hanya saja showernya gak berfungsi dgn baik.. dan kamar yg pilihan ada bthub nya price listnya gak dimasukan secara detail di agoda.. jd agak kecewa pas check in hrus upgrade type roomny .. tpi overall fasilitas dan pelayanannya tdk mengecewakan..,"August 12, 2021"
100,497,Yudi,Indonesia,Couple,Superior Room Queen,Stayed 1 night in August 2021,10.0,Exceptional,Exceptional,Staf sigap dan ramah. Dapat upgrade gratis. Makanan enak. Kelemahan: kamar kurang kedap.,"August 06, 2021"
100,498,David,Indonesia,Family with teens,,Stayed 1 night in July 2021,9.6,Exceptional,oke,Bagus,"July 14, 2021"
100,499,Bagus,Indonesia,Solo traveler,Deluxe Room Queen,Stayed 1 night in May 2021,10.0,Exceptional,Santika Tasikmalaya,Salah satu hotel yang direkomendasiin di Tasik,"June 23, 2021"
100,500,miftah,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in June 2021,6.0,,Above average,"Saya booking 4kamar dgn kasur king size tapi aktual quen, fasilitas kamar minim, tidak ada mini refrigerator. Sarapan terbatas menunya.","June 06, 2021"
101,501,imron,Indonesia,Business traveler,,Stayed 1 night in April 2021,8.0,Excellent,Hotel bersih dan nyaman,Istirahat dan tidur nyaman karena bersih rapih dan asri serta fasilitas tdk mengecewakan,"May 03, 2021"
101,502,Yusup,Indonesia,Business traveler,,Stayed 1 night in April 2021,8.0,Excellent,Rekomended Hotel,"Kamar Luas, Bersih Menu Breakfast banyak pilihan","April 12, 2021"
101,503,Ahmad,Indonesia,Business traveler,Superior King,Stayed 1 night in December 2020,10.0,Exceptional,Exceptional,paling baik,"March 05, 2021"
101,504,Herry,Indonesia,Family with teens,,Stayed 1 night in January 2021,10.0,Exceptional,Tetap Terbaik,Ini tetap salah satu hotel favorit. Good service. Comfort room. Affordable price...,"February 01, 2021"
101,505,Fajar,Indonesia,Family with young children,,Stayed 2 nights in January 2021,9.6,Exceptional,Tak perlu di ragukan lagi,"Standar Santika memang tak perlu di ragukan lagi, untuk kamar, sarapan dan fasilitas di tiap daerah sama2 bagus. top markotop lah.....","January 30, 2021"
102,506,Eris,Indonesia,Couple,Superior Room Queen,Stayed 1 night in December 2020,8.8,Excellent,Hotel didekat alun-alun Tasikmalaya,"Hotel Bagus tapi ac kamarnya gak dingin, sarapannya enak pilihannya banyak. Stafnya ramah. Depan hotel udah alun-alun Tasikmalaya jadi rame yang jual jajanan enak khas Tasikmalaya.","January 07, 2021"
102,507,Hildan,Indonesia,Business traveler,Superior King,Stayed 1 night in January 2021,7.6,Very good,gaada kulkas,"gaada kulkas nya, di depskripsi mah ada","January 03, 2021"
102,508,Elly,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in December 2020,8.4,Excellent,Staff yang Ramah,"Saya menginap di hotel Santika 2 malam dan sudah booking beberapa hari sebelumnya, pas kedatangan belum siap dan menunggu lama sampai 1 jam lebih, tapi pelayanan karyawannya ramah dan sigap membantu, next jika menginap lagi semoga tidak terlalu menunggu lama pas check in.","December 26, 2020"
102,509,Iis,Indonesia,Family with teens,,Stayed 1 night in December 2020,8.0,Excellent,Wisata galunggung,"Alhamdulilah bisa menikmati tempat wisatanya bagus bangeet, hotelnya juga rekomended","December 25, 2020"
102,510,Ervien,Indonesia,Family with teens,,Stayed 1 night in December 2020,8.4,Excellent,Terimakasih...,"Untuk keseluruhan ok... Resepsionisnya ramah2,cepat pelayanan.... Hanya utk kebersihan room hanya kurang sedikit lagi... Untuk fasilitas kolam renang sayangnya tdk maksimal krn saat saya kesana sdg ada acara resepsi pernikahan yg bersebelahan tepat dengan kolam renang... Jd kan kagok ya kl mau renang ditengah2 org ygbsedang menghadiri acara pernikahan... Tp ya untuk keseluruhan OKS BANGET","December 21, 2020"
103,511,henny,Indonesia,Family with young children,,Stayed 3 nights in October 2020,10.0,Exceptional,bagus bagus bagus,bagus bagus bagus,"November 05, 2020"
103,512,Fathur,Indonesia,Couple,,Stayed 2 nights in November 2020,8.0,Excellent,Nyaman banget..,"Tempat nyaman Asri adem,...lokasi dipusat kota, dekat kemana mana","November 04, 2020"
103,513,henny,Indonesia,Group,,Stayed 1 night in September 2020,10.0,Exceptional,istimewa,istimewa,"October 02, 2020"
103,514,IWAN,Indonesia,Business traveler,,Stayed 4 nights in July 2020,4.0,,"Biasa saja, tidak istimewa....","Pelayanan terhadap pelanggan Agoda kurang simpati yaa,....air mandi hangatnya tidak konsisten","July 15, 2020"
103,515,Yeni,Indonesia,Business traveler,,Stayed 1 night in July 2020,9.2,Exceptional,Rekomended,Ketersedian tissue sangat sedikit,"July 06, 2020"
104,516,SURJASA,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in February 2020,8.4,Excellent,Excellent,Ok,"February 13, 2020"
104,517,evy,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in February 2020,10.0,Exceptional,mengesankan dan menyenangkan.,"Sy pertama kali ke kota tasikmalaya. Bermalam di htl santika, sangat bagus, bersih, staff nya ramah, pemandangan di belakang htl bagus ,cari jajanan di sekita htl banyak . Walau semalam , cukup mengesankan d menyenangkan. Sangat recomemded u htl santika - tasikmalaya","February 04, 2020"
104,518,Kuntje,Indonesia,Couple,Superior Room Queen,Stayed 2 nights in January 2020,10.0,Exceptional,Santika hotel terbaik di tasik,Setiap ke tasik pasti menginap di Santika semua nya sangat ok,"January 14, 2020"
104,519,oto,Indonesia,Family with teens,Superior Room Queen,Stayed 2 nights in January 2020,10.0,Exceptional,Exceptional,"makanan breakfastnya enak -enak, suasana ok","January 08, 2020"
104,520,Angga,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in December 2019,8.4,Excellent,Biasa aja,"Beberapa kali nginap di hotel santika di beberapa kota, menurut saya tidak ada yg special,, cukup untuk ukuran hotel bintang 3. Anda akan dapatkan dari apa yg anda bayar","December 11, 2019"
105,521,Ema,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in November 2019,7.6,Very good,Very good,"Nyaman,bersih ,ramah kekurangan makanan yg berkuah sebaikny ttp panas jd sewqktu tamu mau ambil ttp keadaan panas","November 06, 2019"
105,522,SUSANTI,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in October 2019,10.0,Exceptional,Toppp bingittsss,"Terima kasih santika.....dapat compliment kue ultah anakku yg sangat berkesan dan puass. Anak"" betah dikolam yg bersih dan besar utk menu makanan variatif dan rasa enak.","October 31, 2019"
105,523,Hardy,,Solo traveler,Superior Room Queen,Stayed 1 night in October 2019,6.0,,rumah kedua,"mendapatkan santika di tasik, selalu menjadi harapan karena menu sarapan lengkap seperti ditawarkan jaringan Kompas Group. Jamu selalu tersedia, meski hanya beras kencur, dilengkapi jajanan pasar lainnya. Jika sebelumnya mendapat komplemen cake, kunjungan terakhir ini mendapat komplemen makanan ringan dan minuman berkarbonasi. Sayang kolam renang tidak dapat digunakan karena jam buka hingga jam 19.00","October 21, 2019"
105,524,Nunung,Indonesia,Couple,Superior Room Twin,Stayed 1 night in September 2019,5.2,,Cek in lambat. Pk14.10 mash nlm dapat kamar,Tidak ada kordinasi diantara crew di front office . Komunikadi dengan tamu agar ditingkatkan. Informasi segera disampaikan.shg tidak lama menunggu setelah 3 jam perjalanan dari bandung.,"September 16, 2019"
105,525,Vicky,Indonesia,Business traveler,DOUBLE DELUXE - BED AND BREAKFAST,Stayed 1 night in August 2018,8.0,Excellent,Not bad...,"Overall hotelnya cukup menyenangkan. Sayang layanannya saat saya menginap agak kurang memuaskan, serba lambat.","August 21, 2019"
106,526,Nur,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in May 2019,9.6,Exceptional,"Lokasi sangat strategis dekat dengan alun2 tasik , kamar cukup luas dan sangat bersih , staff ramah",Makanan cukup bervariasi,"June 04, 2019"
106,527,Nadia,Indonesia,Business traveler,Superior Room Twin,Stayed 2 nights in February 2019,8.4,Excellent,lokasi strategis,"Lokasi hotel strategis, makanan enak","April 22, 2019"
106,528,elfeira,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in January 2019,5.2,,Kebersihan kamar tolong ditingkatkan,"Sarapan enak, staff ramah, kebersihan kurang","January 14, 2019"
106,529,Candra,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in December 2018,8.8,Excellent,Excellent,Hotel bersih dan nyaman. Breakfast jg oke. Didukung lokasi yg strategis dekat dg keramaian (pusat kota).,"December 27, 2018"
106,530,Ari,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in November 2018,10.0,Exceptional,Exceptional,"Sambutan penerima tamu pada saat datang di lobby hotel. Seluruh keluarga dan anak saya, disajikan minuman hangat beserta cemilan. Setelah lelah menempuh perjalanan, dan kena macet dijalan. Anak saya sangat berkesan sekali. Pelayanan sangat ramah.. Menu sarapan bervariasi dan rasanya yummy dan cocok.. kolam renang juga bersih dan nyaman..","November 29, 2018"
107,531,Nur,Indonesia,Family with young children,Deluxe Room Queen,Stayed 2 nights in September 2018,7.2,Very good,"Hotelnya cukup bersih , staffnya ramah... ramah ... makanan cukup berfariasi , kolan renangnya sanga",Nyaman buat yg membawa anak . Lokasi juga strategis,"September 15, 2018"
107,532,Adhi,Indonesia,Business traveler,Superior Room Twin,Stayed 1 night in April 2018,7.2,Very good,POINT MAX GARUDA....?,"4.bulan sudah lewat, point max garuda belum ada..?","September 09, 2018"
107,533,TETI,Indonesia,Couple,Superior Room Queen,Stayed 1 night in July 2018,9.6,Exceptional,Menyenangkan,"Hotel yg tdk jauh dr alun” dn bnyk tempat mkn cukup berjalan kaki, hanya handuk yg perlu diganti sdh kusam","July 31, 2018"
107,534,Kuntje,Indonesia,Couple,Superior Room Queen,Stayed 2 nights in June 2018,10.0,Exceptional,Hotel Santika Tasikmalaya,Saya sudah yang ke sekian kali menginap di Santika Tasik walau pernah mencoba di hotel lain ternyata balik lagi ke Santika semua services sangat ok termasuk menu sarapan nya variatif banget,"July 18, 2018"
107,535,Dimas,Indonesia,Family with young children,Superior Room Queen,Stayed 2 nights in June 2018,6.0,,Maintenance,sy merupakan pelanggan setia dr santika tasikmalaya..namun kemaren sy agak terkaget2 dengan keadaan interiornya..diperlukan adanya maintenace ulang.ada beberapa interior yg sudah rusak dan kotor.dan mgkin konsep detail ruangan..dikarenakan skrg sudah banyak hotel di tasikmalaya dan dengan konsep yg lebih bagus..terima kasih,"June 18, 2018"
108,536,Mutiara,Indonesia,Family with teens,Superior Room Queen,Stayed 1 night in June 2018,10.0,Exceptional,Nyaman dan strategis,"Lokasi strategis dekat dengan masjid dan kuliner Tasikmalaya, serta kamar hotel nyaman termasuk untuk tambahan extrabed.","June 18, 2018"
108,537,DEDE,Indonesia,Couple,Superior Room Queen,Stayed 1 night in June 2018,8.0,Excellent,Harga ok Service Ok,"Tempat, plyanan, kebersihan, kenyamanan bagus,, Cuma klo bisa bisa antar breakfast k kamar,,","June 09, 2018"
108,538,Kuntje,Indonesia,Couple,Deluxe Room Queen,Stayed 1 night in April 2018,10.0,Exceptional,Ke Tasik ya ke Santika tidurnya,"Hotel yang sangat recommended di Tasik baik dari segi services, fasitas letak strategis di tengah kota dan sarapan yang sangat variatif dan enak","June 08, 2018"
108,539,Kuntje,Indonesia,Couple,Superior Room Queen,Stayed 1 night in May 2018,10.0,Exceptional,ke Tasik ya ke Santika tidurnya,"Sampai dengan saat ini Santika Tasik masih sangat recommended, baik dari segi services , fasilitas nya . letak nya yg strategis di tengah kota mau kuliner hayo mau ke pusat kota hayo, pricing berbanding dgn fasilitas dan services dan jangan sarapan nya all variatif","June 08, 2018"
108,540,Ester,Indonesia,Business traveler,Superior Room Twin,Stayed 2 nights in February 2018,8.0,Excellent,NICE,memuaskan,"February 13, 2018"
109,541,Teguh,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in February 2018,8.8,Excellent,everything ok... good...,"Kamar bersih, lokasi strategis, parkir mudah, staf ramah dan sangat membantu, termasuk pd saat saya komplain mengenai kamar non smoking, yg bau asap rokok, karna tamu sebelumnya, melanggar aturan... So far good lah... Thanks...","February 05, 2018"
109,542,Kuntje,Indonesia,Couple,Superior Room Twin,Stayed 2 nights in December 2017,10.0,Exceptional,Ke Tasik yaa nginep di Santika,No comment its amazing in Hotel Santika Tasikmalaya,"January 06, 2018"
109,543,Melly,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in December 2017,8.4,Excellent,Excellent,Hotel yg bagus dan nyaman. Menu breakfast juga banyak macam dan enak. Kamar luas. Senang menginap disini,"December 28, 2017"
109,544,Maria,Indonesia,Couple,Superior Room Queen,Stayed 1 night in November 2017,10.0,Exceptional,keren,"kamar bersih, free snack & minuman ringan dikamar","November 28, 2017"
109,545,medi,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in October 2017,10.0,Exceptional,Hotel terbaik di Tasikmalaya,"Lokasi strategis, dekat mall, mesjid agung, banyak tempat makan yang enak..","October 22, 2017"
110,546,Kusnoto,Indonesia,Couple,Superior Room Twin,Stayed 1 night in May 2017,8.4,Excellent,Liburan Keluarga,Akhir Mei 2017 Kami sekeluarga libur dan menginap di Santika Tasik karena sudah biasa nginap disini dan cukup memuaskan ternyata anak anak dan istri juga cukup senang bext time jika ke tasik ingin nginap disini lagi Inshaa Allah,"October 13, 2017"
110,547,Tania,Indonesia,Family with young children,Superior Room Queen,Stayed 2 nights in September 2017,10.0,Exceptional,Best place!,"Hotelnya bagus, sarapan variatif dan enak, yg paling luar biasa adalah staff ramah2 bangett dan sigap.","September 11, 2017"
110,548,yulia,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in August 2017,8.4,Excellent,Kulkas kmr tdk ada,"Sy dtg dg suami tuk keprluan menghadiri wisuda anak. Pg hrs dandan dan agar dandanan rapih sy selalu memakai air kulkas. Kamar bersih, pemanas air ada, air kemasan cukup. Handuk bersih hanya kmr mandi agak berbau tdk ada pengharumnya. Lokasi dekat ke alun2 kota jd bs kuliner mlm sepuasnya. Kolam renang bersih serasa milik sendiri krn sy berenang mlm jam 8 dan jam 5 pg masing2 30 mnt. Staf ramah, awal msk sy dpt kmr di lantai 2 minta pindah kmr lalu dpt di lantai 7 yg pemandangannya bgs. Sarapan byk mcmnya dg rasa yg lumayan. Terimakasih santika... Jk ada keperluan ke tasik lg sy mau nginep di sini lg","August 31, 2017"
110,549,BUDI,Indonesia,Family with teens,Superior Room Queen,Stayed 1 night in July 2017,8.8,Excellent,Hotel dengan staf yang ramah,"Lumayan bersih, sempet tercium bau rokok tapi 1-2 jam sudah hilang. Staf nya ramah-ramah dan helpfull.","July 12, 2017"
110,550,Hajidin,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in July 2017,9.2,Exceptional,kenyamanan,sangat nyaman dan rapih,"July 06, 2017"
111,551,Kuntje,Indonesia,Family with teens,Superior Room Queen,Stayed 2 nights in June 2017,10.0,Exceptional,Ke Tasik ya ke Santika Nginep nya,"Kesekian kali nginep di Santika Tasikmalaya sangat recommended, pernah test water nginep di Hotel lain nya walaupun baru diresmikan ternyata tidak sesuai ekspektasi jadi harga tidak berbanding mutu atau layanan atau fasilitas saking sering nya nginep di Santika sampai kenal dengan para Staff nya","July 03, 2017"
111,552,Kuntje,Indonesia,Family with teens,Superior Room Twin,Stayed 2 nights in June 2017,10.0,Exceptional,Kesekian kali nya nginep di Santika Tasikmalaya,"Ke Tasik ya ke Santika nginep nya coba yg lain not reccomended sekedar test water. Maka nya pak JKW nginep nya di Santika juga sebagai acuan , saking sering nya nginep di Santika sampe kenal dgn para staff nya","July 03, 2017"
111,553,DAVE,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in May 2017,8.0,Excellent,"letaknya di pusat kota,dekat kemana mana","over all baik,menu sarapan nya juga komplit","June 01, 2017"
111,554,Rusli,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in April 2017,10.0,Exceptional,Hotel Favourite,"Santika Hotel, akan menjadi hotel favourite dan pilihan pertama jika saya singgah di tasik.. bersih, kamarnya luas, hanya kamar mandi deluxe yang belum ada bath tub nya, ada kolam renang, pusat kota..","May 05, 2017"
111,555,Agung,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in April 2017,5.6,,Nice vacation at Santika Hotel,"Nyaman dan aman saat menginap, staff ramah, anak2 merasa senang bermain di kolam renang, makanan jg beragam...pokoknya saya beserta keluarga puas","April 16, 2017"
112,556,Cempaka,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in April 2017,9.2,Exceptional,Mengunjungi kampung halaman,"Hotelnya tidak terlalu luas, lokasi sangat strategis. Sarapan enak semuanya, apalagi ada menu tradisional khas tasik (cilok goang, tutug oncom, soto tasik). Lebih baik lagi jika kolam renang anak airnya hangat.","April 13, 2017"
