ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review
REV-012518,Traveloka,Hotel Santika Cirebon,2023-06-03,"Very good experience to be here in Hotel Santika Cirebon. Kids friendly, kamar nyaman dan bersih, lokasi strategis di pusat kota Cirebon, makanan enak, menu banyak, parkir luas, mobil dicucikan. Kolam renang luas dan bersih, staf gercep, recommended hotel untuk yang mau nginap atau liburan dengan keluarga. We will coming soon kalo ke Cirebon lagi. Thanks Santika."
REV-012519,Traveloka,Hotel Santika Cirebon,2023-05-20,"Pengalaman yang luar biasa selama tinggal di sana. Itu pengalaman baru bagi saya meskipun bangunannya asli dan antik tetapi membuat saya merasa nyaman, kamarnya nyaman dan pemandangannya bagus namun saya ingin tinggal di lantai yang lebih tinggi tetapi mereka memberi saya di lantai 3 itu bagus, untuk makanan saat sarapan banyak pilihan seperti kami makanan tradisional dari kota itu, memasak langsung segar di pagi hari, menjaga kualitas makanan sebagai standar, tetapi saya menemukan beberapa penyumbatan di kamar mandi saya dekat toilet maka jika ada air di sana akan lambat masuk ke samping tolong periksa di harian. Untuk keseluruhan hotel, staf dan makanannya luar biasa dan direkomendasikan untuk kunjungan berikutnya di masa depan."
REV-012520,Traveloka,Hotel Santika Cirebon,2023-05-13,"As good as always, makanan lumayan enak dan bervariasi."
REV-012521,Traveloka,Hotel Santika Cirebon,2023-05-13,Menyenangkan. Ada service handuk saat renang. Tidak perlu repot bawa handuk dari kamar.
REV-012522,Traveloka,Hotel Santika Cirebon,2023-05-13,Secara keseluruhan merupakan pengalaman menginap yang baik di Santika Cirebon.
REV-012523,Traveloka,Hotel Santika Cirebon,2023-05-06,"Pelayanan ramah, hanya tolong refill buffetnya di percepat,"
REV-012524,Traveloka,Hotel Santika Cirebon,2023-05-06,"AC dingin, air lancar, kolam. Anak air hangat, staf ramah-ramah"
REV-012525,Traveloka,Hotel Santika Cirebon,2023-05-06,"Cekin rapi cepat, kamar bersih wangi, kolam renang asyik, sarapan enak, service mantap, malem-malem ada insiden anak di kasur, langsung ganti seprai dan selimut, mobil dicuciin."
REV-012526,Traveloka,Hotel Santika Cirebon,2023-04-01,"Sarapan enak, kolam renang bagus, pelayanan bagus."
REV-012527,Traveloka,Hotel Santika Cirebon,2023-03-25,"Pemesanan melalui aplikasi untuk hotel ini terkait request yang sudah dicantumkan, tidak terakomodir. Seperti pemesanan kamar connecting door, kenapa setelah check in baru diinfokan mengenai connecting door nya, sudah info untuk kamar sebelahan namun bagian check in tidak paham lokasi kamar di hotel ini, kamarnya sebelahan tapi dari kamar satu ke kamar lain jarak jauh. Tidak persis sebelahan dan tidak sesuai permintaan. Kecewa dengan cara hotel ini me-manage service dan guest nya."
REV-012528,Traveloka,Hotel Santika Cirebon,2023-03-11,"Sarapannya oke banget. Pelayanannya sangat memuaskan, ramah dan cepat tanggap."
REV-012529,Traveloka,Hotel Santika Cirebon,2023-02-11,"Seperti biasa service dari Hotel Santika sangat bagus, penerapan penanganan covid masih dijalankan, variasi makanan juga banyak."
REV-012530,Traveloka,Hotel Santika Cirebon,2023-02-04,Suasana hotel sangat nyaman. Saya datang dengan ibu saya yang menggunakan kursi roda dan semua staf sangat membantu. Terima kasih:).
REV-012531,Traveloka,Hotel Santika Cirebon,2023-01-21,"Menyenangkan, kamarnya luas, AC nya dingin banget, staf-staf hotel nya sangat helpful, next kalo ke Cirebon lagi bakal nginep di sini aja."
REV-012532,Traveloka,Hotel Santika Cirebon,2023-01-21,"Semua staf sangat baik, sopan dan membantu Tapi hotel ini sudah tua dan perlu diremajakan."
REV-012533,Traveloka,Hotel Santika Cirebon,2023-01-14,"Santika adalah hotel tua tetapi masih dikelola dengan baik. Bersih, hangat, nyaman dan semua staf sangat membantu. Kamar besar dan nyaman, makanan enak, parkir luas, ada kolam renang dan anak-anak saya senang bermain di kolam renang. Akan memilih lagi ketika kita pergi ke cirebon lagi."
REV-012534,Traveloka,Hotel Santika Cirebon,2023-01-14,"Santika adalah hotel tua tetapi masih dikelola dengan baik. Bersih, hangat, nyaman dan semua staf sangat membantu. Kamar besar dan nyaman, makanan enak, parkir luas, ada kolam renang dan anak-anak saya senang bermain di kolam renang. Akan memilih lagi ketika kita pergi ke cirebon lagi."
REV-012535,Traveloka,Hotel Santika Cirebon,2023-01-14,Malam tahun baru tidak jadi di pool dan menu makanan gala dinner aloha sangat terbatas variasinya.
REV-012536,Traveloka,Hotel Santika Cirebon,2023-01-07,"Stafnya ramah, kamarnya bersih, mudah diakses, ruang besar untuk parkir terbuka dan aman."
REV-012537,Traveloka,Hotel Santika Cirebon,2023-01-07,"1. Semua karyawan sangat ramah. 2. Gedung tua namun cukup bersih dan rapih. 3. Dapat kamar view kolam renang, di lantai teratas (lantai 5) sesuai permintaan. Kamar cukup luas dan semua fasilitas (AC, TV, electric kettle, shower, air panas) bekerja dengan baik. 4. Sarapan pagi banyak menu pilihannya dan sangat enak. 5. Kolam renang bagus dan bersih. 6. Ada petugas yang mencuci mobil kita di pagi hari."
REV-012538,Traveloka,Hotel Santika Cirebon,2023-01-07,Nyaman dan bersih. Makanannya juga enak.
REV-012539,Traveloka,Hotel Santika Cirebon,2023-01-07,Makanannya kurang variasi dan kurang enak.
REV-012540,Traveloka,Hotel Santika Cirebon,2022-12-24,"Semuanya oke, dari kamar, makanan dan kolam renang untuk menyenangkan anak². Mohon perbaiki kualitas internetnya saja."
REV-012541,Traveloka,Hotel Santika Cirebon,2022-12-24,"Di Pusat kota, kamar nya Luas, manteep."
REV-012542,Traveloka,Hotel Santika Cirebon,2022-12-17,"Hotel nya bagus, cuma ga ada hairdryer yaa."
REV-012543,Traveloka,Hotel Santika Cirebon,2022-12-17,Saya sangat happy dan hotel recommended untuk liburan keluarga. Kolam renang luas dan juga makanan breakfast enak.
REV-012544,Traveloka,Hotel Santika Cirebon,2022-12-03,"Menyenangkan menginap bersama keluarga. Pelayanan Prima. Fasilitas lengkap. Senangnya dijemput dan diantar dari hotel, merasa nyaman datang ke kota ini. Kami pulang dengan penawaran early breakfast yang sudah disiapkan hotel. Hotel recommended dengan pelayanan yang sangat baik."
REV-012545,Traveloka,Hotel Santika Cirebon,2022-11-12,"Hotel yang bersih, pelayanan bagus, menu pagi makanan daerah 👍."
REV-012546,Traveloka,Hotel Santika Cirebon,2022-11-12,"Saya nginep langganan di Hotel Santika Cirebon sejak tahun 2002, nginep kesini untuk nostalgia dan pelayanannya masih baik dan masih ada staff lama saat saya nginep disitu."
REV-012547,Traveloka,Hotel Santika Cirebon,2022-10-29,"Selalu menyenangkan menginap di Santika, transit di Cirebon, stay dengan 2 rooms dan dapet free upgrade room 😍, petugas dari mulai security, FO hingga room boy semua ramah dan helpful, lokasi di pusat kota dekat dengan kuliner dan saat check out keesokan harinya, mobil sudah dicuci bersih. Terima kasih Santika."
REV-012548,Traveloka,Hotel Santika Cirebon,2022-10-29,Pertama kali nginep d sini. Gedung nya agak lama ya. Tp so far bersih dan lumayan terawat ke mana-mana juga dekat. Menu sarapan cukup variatif dan masakan-masakannya lumayan enak.
REV-012549,Traveloka,Hotel Santika Cirebon,2022-10-22,"Sangat puas, lokasinya di tengah pusat kota sehingga dekat dengan mana-mana, sarapannya lezat, kamarnya bersih, sungguh menikmati menginap di Santika."
REV-012550,Traveloka,Hotel Santika Cirebon,2022-09-24,"Sangat bagus, tapi pelayanan malam untuk check in sangat kurang sekali proses check in hanya di layanin 1 orang jadi antrian banyak."
REV-012551,Traveloka,Hotel Santika Cirebon,2022-09-17,Saat cekein di malam hari help boy lama dateng dan proses cekin lama karena cumen 1 table yang dibuka. Selebihnya standar santika.
REV-012552,Traveloka,Hotel Santika Cirebon,2022-09-17,Suasana dan pemandangan di Santika Cirebon mengesankan. Lain kali menginap lagi.
REV-012553,Traveloka,Hotel Santika Cirebon,2022-09-03,"Lokasi strategis, pelayanan ramah, service ok."
REV-012554,Traveloka,Hotel Santika Cirebon,2022-08-27,Saya menginap di room 212. AC nya rusak. Keringetan sampai pagi. Di toilet ditemukan kecoa.
REV-012555,Traveloka,Hotel Santika Cirebon,2022-08-20,"Nyaman, kamar bersih, sarapan sangat enak dan kolam renangnya bagus."
REV-012556,Traveloka,Hotel Santika Cirebon,2022-08-20,"Pengalaman saya menginap di Hotel Santika Cirebon sangat menyenangkan. Kamar bersih & nyaman. Kolam renang bersih & besar. Makanan breakfast banyak pilihan & enak. Ditambah saya request compliment birthday cake untuk ulang tahun suami saya, pihak receptionist dan pihak resto sangat welcome dan bantu kami kasih surprise pada saat breakfast. Thank you for your great service! Kami akan kembali menginap di Hotel Santika Cirebon."
REV-012557,Traveloka,Hotel Santika Cirebon,2022-08-06,Mantap rekomend buat kelas premium midrange lah hahaha.
REV-012558,Traveloka,Hotel Santika Cirebon,2022-07-30,"Hotel bersih dan nyaman, stafnya ramah dan responsif. Selain itu, makanan variatif, lokasi dekat dengan pusat kota. Next menjadi tujuan utama kalau ke Cirebon. Thanks."
REV-012559,Traveloka,Hotel Santika Cirebon,2022-07-23,"Ini hotel okd, lobi sangat bagus."
REV-012560,Traveloka,Hotel Santika Cirebon,2022-07-16,Seru. Kamarnya bagus. Antik. Kesekian kalinya menginap di sini bareng keluarga. Liburan jadi menyenangkan
REV-012561,Traveloka,Hotel Santika Cirebon,2022-07-09,"Pelayanan sangat memuaskan, ramah dan helpful banget."
REV-012562,Traveloka,Hotel Santika Cirebon,2022-07-09,"Cukup ok, tapi kamar masih banyak nyamuk, saran selanjutnya jika kamar sebelumnya ditempati oleh konsumen yang sama, sebaiknya dicek dulu dan disemprot dengan baygon jika banyak nyamuk agar tidak terganggu, overall Oke"
REV-012563,Traveloka,Hotel Santika Cirebon,2022-07-09,"Hotel sudah tua perlu dilakukan perbaikan/renovasi. Kebersihan cukup baik, amenities cukup lengkap, variasi sarapan pagi cukup baik. Fasilitas (gym dan kolam renang) cukup baik."
REV-012564,Traveloka,Hotel Santika Cirebon,2022-06-11,"Kasur lebar + bersih, mobil di cuciin, mantap lah, sukses terus santika cirebon."
REV-012565,Traveloka,Hotel Santika Cirebon,2022-06-11,"Ini kali kedua saya menginap di hotel ini. Saya suka keramahannya, tempatnya, dan fasilitasnya. Tua tapi tetap bagus."
REV-012566,Traveloka,Hotel Santika Cirebon,2022-06-04,"Request kamar connecting, tidak dapat & kamar kurang bersih."
REV-012567,Traveloka,Hotel Santika Cirebon,2022-06-04,Kolam renang bersih pelayanan bagus dari check in - check out.
REV-012568,Traveloka,Hotel Santika Cirebon,2022-05-28,"Nyaman, lega, rapi, bersih, parkiran luas."
REV-012569,Traveloka,Hotel Santika Cirebon,2022-05-21,"Hotelnya klasik, nyaman, fasilitas cukup oke. Cuma mungkin variasi makanannya terlalu sedikit, tapi ketika mau check out ternyata ada tambahan boot di luar restaurannya. Lalu enaknya mobil dicuci ketika mau pulang, mantap sih."
REV-012570,Traveloka,Hotel Santika Cirebon,2022-05-21,Saya terkesan dengan adanya orang yang mencuci mobil saya di pagi hari. Very nice.
REV-012571,Traveloka,Hotel Santika Cirebon,2022-05-21,"Kamar bersih pelayanan sangat baik, hanya makanan kurang beragam tidak seperti santika yang sebelumnya … overall nice."
REV-012572,Traveloka,Hotel Santika Cirebon,2022-05-14,"Masih oke lah, walau furniture nya sudah harus segera diganti. Trims team Santika Hotel Cirebon, sudah melayani kami dengan sangat baik."
REV-012573,Traveloka,Hotel Santika Cirebon,2022-05-14,Booking melalui aplikasi. Penerimaan resepsionis cekatan dan memuaskan. Kamar bersih. Pelayanan sahur baik.
REV-012574,Traveloka,Hotel Santika Cirebon,2022-05-14,"Kamar nyaman, makanan enak kolam renang sipp."
REV-012575,Traveloka,Hotel Santika Cirebon,2022-04-30,Lokasi hotel dekat dengan atraksi wisata di cirebon. Namun kamar agak kusam dan suara ac sedikit mengganggu.
REV-012576,Traveloka,Hotel Santika Cirebon,2022-04-09,"Kantor depan.- Sapa dengan senyum, kontak mata. Sikap yang baik. - jelaskan dengan jelas tentang fasilitasnya. Kamar.- agak tua, tapi cukup dengan ruang.- ada noda di lantai kamar mandi, wastafel agak retak.- AC bagus. Staf.- Ramah dan asli. Secara keseluruhan, saya akan memberikan 8,5/10."
REV-012577,Traveloka,Hotel Santika Cirebon,2022-04-09,"Staff ramah-ramah. Tapi sayang saat cek in Dan masuk di kamar ac mati. Harus panggil engineering deh. Trus kulkas juga dah kurang bagus. Mudah-mudahan ke depannya ada perbaikan perangkat di kamar baik kulkas, tv dan ac supaya bagus. Yang lain breakfast variasi dikit tapi menu makanya enak-enak."
REV-012578,Traveloka,Hotel Santika Cirebon,2022-04-02,"Hotelnya klasik, kamarnya luas. Kolam renangnya luas. Makanannya enak. Stafnya ramah. Next kalo ke cirebon mau ke sini lagi."
REV-012579,Traveloka,Hotel Santika Cirebon,2022-03-26,"Internet (wifi) tidak berfungsi dan kami mendapatkan kamar selain layanan kamar yang sangat mengganggu dan keras, tetapi layanan di resepsionis saat check out baik dan membantu ketika kami membutuhkan beberapa dokumen yang dicetak."
REV-012580,Traveloka,Hotel Santika Cirebon,2022-02-12,Breakfast nya dilayani tapi pelayannya kurang sigap. Juga kurang komplit.
REV-012581,Traveloka,Hotel Santika Cirebon,2022-01-29,Untuk makanannya banyak variasi tapi tidak ambil sendiri dan lama menunggu.
REV-012582,Traveloka,Hotel Santika Cirebon,2022-01-29,"Kamar sesuai foto, pesan 2 kamar minta yang connect door, baru tahu gak bisa karena harus beda kelas kamarnya waktu check in. Untuk lainnya ok."
REV-012583,Traveloka,Hotel Santika Cirebon,2022-01-15,"selalu langganan menginap Hotel Santika Cirebon kalau pas ke Cirebon. Sudah tidak diragukan lagi, meski bangunan sudah kuno tapi masih oke untuk servis, green area & makanannya. Sukses selalu untuk Hotel Santika Cirebon."
REV-012584,Traveloka,Hotel Santika Cirebon,2022-01-15,Hotel dengan bangunan lama tapi nyaman.
REV-012585,Traveloka,Hotel Santika Cirebon,2022-01-15,"Pelayanan sangat memuaskan, karyawan juga ramah dan yang sangat memberikan nilai lebih, pada saat pagi hari ternyata mobil tamu yang menginap dicuci, ini yang memberikan point plus buat Hotel Santika, pertahankan terus pelayanan yang terbaik."
REV-012586,Traveloka,Hotel Santika Cirebon,2022-01-15,"Berulangkali nginap di sini kalau transit atau jalan-jalan di cirebon, memang sudah tua hotelnya dan perlu dimake up lagi. Tapi secara keseluruhan ok 👍."
REV-012587,Traveloka,Hotel Santika Cirebon,2022-01-15,Tidak mendapatkan lantai tertinggi seperti yang diinginkan.
REV-012588,Traveloka,Hotel Santika Cirebon,2022-01-08,Hotel yang cukup bagus tapi butuh renovasi untuk kamarnya. Bau dari kamar mandi yang masuk ke kamar sangat mengganggu.
REV-012589,Traveloka,Hotel Santika Cirebon,2022-01-08,"Menginap 2 malam. Late check in di jam 7an malam, berjalan mulus untuk cek in tanpa kendala. Dapat kamar dilantai 4, ranjang besar, bebas rokok, sesuai request melalui aplikasi. Fasilitas kamar cukup lengkap. Paling yg gak ada handuk muka aja, sisanya ada semua, kulkas, air mineral 4, sanitary kamar mandi, mantap lah. Yang bawa motor sama mobil parkirannya ada, tp yang basement kayaknya ada, tp gak dipake sepertinya untuk parkir. Jd parkir diluar. Mantapnya di cuciin, good. Sarapan lumayan, ganti menu dihari beda. Lomasi hotelpun bagus, bisa kulineran dekat sini ljmayan banyak, saya jalan kaki keliling ke alun-alun juga bisa (sekitar 15 menit jalankaki) total sejaman sih keliking ke stasiun sampai ke empal gentong krucuk sana jalan kaki, hehehe good untuk stay cation. Ini hotel santika cirebon luas banget dibanding yg bandung atau jogja, nice."
REV-012590,Traveloka,Hotel Santika Cirebon,2022-01-01,"Tempat sangat strategis, nyaman, hanya saja untuk kecepatan pelayanan hrs lebih diperbaiki lagi. Contohnya seperti handuk bekas renang, sebaiknya selesai handuk dipakai oleh pengunjung itu langsung dirapihkan, jadi ketika ada pengunjung baru datang mau renang itu tidak berantakan dimana-mana handuk bekas itu. Dan 1 lagi contoh saat breakfast, pengunjung hrs menunggu lama untuk pelayanan makanan, air minum lama disediakan, mungkin lebih baik penambahan pelayan agar tidak terjadi kelalaian lagi. Oiya 1 lagi, untuk sprei dan selimut dikamar saya kemarin itu sobek, tolong ini juga diperhatikan yaaa. Thanks"
REV-012591,Traveloka,Hotel Santika Cirebon,2022-01-01,"Sarapan oke, pelayanan oke, kondisi kamar oke walaupun sudah hotel yang lama berdiri."
REV-012592,Traveloka,Hotel Santika Cirebon,2021-12-25,"8/10 8/10. Still better dari hotel lainnya di Cirebon, even yang lebih mahal. Just one note. Level kaporit di kolamnya bisa di review, perih sekali di mata."
REV-012593,Traveloka,Hotel Santika Cirebon,2021-12-25,"Gedung kurang terawat, untuk kamar cenderung seperti hotel tua baik dari keycard, AC dan interior. Selama di sana menemukan bangkai cicak dan beberapa kali tomcat di kamar mandi dan tempat tidur. Untuk breakfast cukup variasi dengan rasa cukup baik."
REV-012594,Traveloka,Hotel Santika Cirebon,2021-12-25,"Pelayanan sangat baik, bangun pagi mobilpun sudah dibersihkan."
REV-012595,Traveloka,Hotel Santika Cirebon,2021-12-25,Selalu baik di Santika. Tapi freezer perlu dibersihkan! hehehe lihat gambar
REV-012596,Traveloka,Hotel Santika Cirebon,2021-12-11,"Breakfast nya enak, service nya good karena mobil pengunjung di cuciin gratis. Cool pokok nya."
REV-012597,Traveloka,Hotel Santika Cirebon,2021-12-11,"Menginap untuk ke 2x nya di sini. Kebersihan sangat terjaga, staf ramah, prokes dilaksanakan dengan baik dan disediakan masker di kamar. Tapi untuk keset kamar sudah sangat dekil, sebaiknya dilakukan penggantian karena tidak sedap dipandang. Untuk sarapan variasinya ga sebanyak seperti sebelum pandemi, tapi rasanya enak."
REV-012598,Traveloka,Hotel Santika Cirebon,2021-12-11,"Langganan hotel ini sudah lama, sejak 2010. Tetap bersih dan pelayanan dengan hati. Sangat rekomendasi bagi pebisnis. Sering anak saya dapat free sarapan he he. Kamar bersih, handuk bersih, semuanya mendekati sempurna."
REV-012599,Traveloka,Hotel Santika Cirebon,2021-12-04,"Semuanya baik, kamarnya nyaman, petugasnya ramah, makanannya pas. Cuman sinyal wifi nya sangat lemah di dalam kamar, kebanyakan sinyalnya putus. Pihak Management harus memperbanyak hotspot wifi."
REV-012600,Traveloka,Hotel Santika Cirebon,2021-12-04,Itu benar-benar mengubah tempat dan pemandangan indah di hotel ini.
